# Two Dipoles. Viscous opposite moments. $\\Reyn=8$, $x(0)=3$
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 0.125
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
21.100000,1.216061,1.068242,1.783939,-1.068242,2.282281
21.200000,1.216418,1.061748,1.783582,-1.061748,2.254616
21.300000,1.216758,1.055233,1.783242,-1.055233,2.227032
21.400000,1.217080,1.048698,1.782920,-1.048698,2.199537
21.500000,1.217385,1.042146,1.782615,-1.042146,2.172138
21.600000,1.217674,1.035578,1.782326,-1.035578,2.144844
21.700000,1.217945,1.028995,1.782055,-1.028995,2.117661
21.800000,1.218201,1.022398,1.781799,-1.022398,2.090597
21.900000,1.218440,1.015790,1.781560,-1.015790,2.063660
22.000000,1.218663,1.009172,1.781337,-1.009172,2.036855
22.100000,1.218871,1.002544,1.781129,-1.002544,2.010190
22.200000,1.219063,0.995909,1.780937,-0.995909,1.983670
22.300000,1.219239,0.989268,1.780761,-0.989268,1.957302
22.399999,1.219401,0.982622,1.780599,-0.982622,1.931091
22.499999,1.219547,0.975972,1.780453,-0.975972,1.905043
22.599999,1.219678,0.969320,1.780322,-0.969320,1.879163
22.699999,1.219795,0.962667,1.780205,-0.962667,1.853456
22.799999,1.219897,0.956014,1.780103,-0.956014,1.827927
22.899999,1.219984,0.949363,1.780016,-0.949363,1.802580
22.999999,1.220058,0.942714,1.779942,-0.942714,1.777421
23.099999,1.220117,0.936070,1.779883,-0.936070,1.752453
23.199999,1.220163,0.929430,1.779837,-0.929430,1.727679
23.299999,1.220194,0.922796,1.779806,-0.922796,1.703105
23.399999,1.220213,0.916170,1.779787,-0.916170,1.678734
23.499999,1.220217,0.909552,1.779783,-0.909552,1.654568
23.599999,1.220208,0.902943,1.779792,-0.902943,1.630611
23.699999,1.220187,0.896344,1.779813,-0.896344,1.606867
23.799999,1.220152,0.889758,1.779848,-0.889758,1.583337
23.899999,1.220104,0.883183,1.779896,-0.883183,1.560025
23.999999,1.220043,0.876622,1.779957,-0.876622,1.536932
24.099999,1.219970,0.870075,1.780030,-0.870075,1.514062
24.199999,1.219884,0.863544,1.780116,-0.863544,1.491416
24.299999,1.219786,0.857029,1.780214,-0.857029,1.468996
24.399999,1.219676,0.850530,1.780324,-0.850530,1.446804
24.499999,1.219553,0.844050,1.780447,-0.844050,1.424841
24.599999,1.219418,0.837588,1.780582,-0.837588,1.403109
24.699999,1.219272,0.831146,1.780728,-0.831146,1.381609
24.799999,1.219114,0.824725,1.780886,-0.824725,1.360342
24.899999,1.218944,0.818324,1.781056,-0.818324,1.339308
24.999999,1.218762,0.811945,1.781238,-0.811945,1.318510
25.099999,1.218569,0.805589,1.781431,-0.805589,1.297947
25.199999,1.218365,0.799256,1.781635,-0.799256,1.277620
25.299999,1.218149,0.792947,1.781851,-0.792947,1.257529
25.399999,1.217923,0.786662,1.782077,-0.786662,1.237675
25.499999,1.217685,0.780403,1.782315,-0.780403,1.218058
25.599999,1.217436,0.774170,1.782564,-0.774170,1.198678
25.699999,1.217177,0.767963,1.782823,-0.767963,1.179535
25.799999,1.216907,0.761783,1.783093,-0.761783,1.160628
25.899999,1.216626,0.755631,1.783374,-0.755631,1.141958
25.999999,1.216335,0.749508,1.783665,-0.749508,1.123523
26.099999,1.216033,0.743412,1.783967,-0.743412,1.105324
26.199999,1.215721,0.737346,1.784279,-0.737346,1.087360
26.299999,1.215398,0.731310,1.784602,-0.731310,1.069629
26.399999,1.215066,0.725304,1.784934,-0.725304,1.052132
26.499999,1.214723,0.719329,1.785277,-0.719329,1.034868
26.599999,1.214371,0.713384,1.785629,-0.713384,1.017835
26.699999,1.214008,0.707472,1.785992,-0.707472,1.001032
26.799999,1.213636,0.701591,1.786364,-0.701591,0.984459
26.899999,1.213254,0.695742,1.786746,-0.695742,0.968114
