# Two Dipoles. Viscous opposite moments. $\\Reyn=2$, $x(0)=3$
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 0.5
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
29.899999,0.709116,0.169102,2.290884,-0.169102,0.057191
29.999999,0.708252,0.168239,2.291748,-0.168239,0.056608
30.099999,0.707392,0.167384,2.292608,-0.167384,0.056035
30.199999,0.706536,0.166538,2.293464,-0.166538,0.055470
30.299999,0.705684,0.165701,2.294316,-0.165701,0.054914
30.399999,0.704835,0.164872,2.295165,-0.164872,0.054366
30.499999,0.703991,0.164052,2.296009,-0.164052,0.053826
30.599999,0.703151,0.163240,2.296849,-0.163240,0.053295
30.699999,0.702314,0.162436,2.297686,-0.162436,0.052771
30.799999,0.701481,0.161640,2.298519,-0.161640,0.052255
30.899999,0.700652,0.160852,2.299348,-0.160852,0.051747
30.999999,0.699827,0.160072,2.300173,-0.160072,0.051246
31.099999,0.699006,0.159299,2.300994,-0.159299,0.050752
31.199999,0.698189,0.158534,2.301811,-0.158534,0.050266
31.299999,0.697375,0.157776,2.302625,-0.157776,0.049787
31.399999,0.696565,0.157026,2.303435,-0.157026,0.049314
31.499999,0.695759,0.156283,2.304241,-0.156283,0.048849
31.599999,0.694956,0.155548,2.305044,-0.155548,0.048390
31.699999,0.694157,0.154819,2.305843,-0.154819,0.047938
31.799999,0.693362,0.154097,2.306638,-0.154097,0.047492
31.899999,0.692570,0.153382,2.307430,-0.153382,0.047052
31.999999,0.691782,0.152674,2.308218,-0.152674,0.046619
32.099999,0.690997,0.151973,2.309003,-0.151973,0.046191
32.199999,0.690216,0.151278,2.309784,-0.151278,0.045770
32.299999,0.689439,0.150590,2.310561,-0.150590,0.045354
32.399999,0.688665,0.149908,2.311335,-0.149908,0.044945
32.499999,0.687895,0.149232,2.312105,-0.149232,0.044541
32.599999,0.687128,0.148563,2.312872,-0.148563,0.044142
32.699999,0.686364,0.147900,2.313636,-0.147900,0.043749
32.799999,0.685604,0.147243,2.314396,-0.147243,0.043361
32.899999,0.684847,0.146592,2.315153,-0.146592,0.042978
32.999999,0.684094,0.145947,2.315906,-0.145947,0.042601
33.099999,0.683344,0.145308,2.316656,-0.145308,0.042229
33.199999,0.682598,0.144674,2.317402,-0.144674,0.041861
33.299999,0.681855,0.144046,2.318145,-0.144046,0.041499
33.399999,0.681115,0.143424,2.318885,-0.143424,0.041141
33.499999,0.680378,0.142808,2.319622,-0.142808,0.040788
33.599999,0.679645,0.142197,2.320355,-0.142197,0.040440
33.699999,0.678915,0.141591,2.321085,-0.141591,0.040096
33.799999,0.678188,0.140991,2.321812,-0.140991,0.039757
33.899999,0.677465,0.140396,2.322535,-0.140396,0.039422
33.999999,0.676745,0.139806,2.323255,-0.139806,0.039091
34.099999,0.676027,0.139221,2.323973,-0.139221,0.038765
34.199999,0.675313,0.138641,2.324687,-0.138641,0.038443
34.299999,0.674602,0.138067,2.325398,-0.138067,0.038125
34.399999,0.673895,0.137497,2.326105,-0.137497,0.037811
34.499999,0.673190,0.136932,2.326810,-0.136932,0.037501
34.599999,0.672489,0.136373,2.327511,-0.136373,0.037195
34.699999,0.671790,0.135817,2.328210,-0.135817,0.036893
34.799999,0.671095,0.135267,2.328905,-0.135267,0.036594
34.899999,0.670402,0.134721,2.329598,-0.134721,0.036300
34.999999,0.669713,0.134180,2.330287,-0.134180,0.036009
35.099999,0.669026,0.133643,2.330974,-0.133643,0.035721
35.199999,0.668343,0.133111,2.331657,-0.133111,0.035437
35.299999,0.667662,0.132583,2.332338,-0.132583,0.035157
35.399999,0.666985,0.132060,2.333015,-0.132060,0.034880
35.499999,0.666310,0.131541,2.333690,-0.131541,0.034606
35.599999,0.665638,0.131026,2.334362,-0.131026,0.034336
35.699999,0.664969,0.130516,2.335031,-0.130516,0.034069
35.799999,0.664303,0.130009,2.335697,-0.130009,0.033805
35.899999,0.663640,0.129507,2.336360,-0.129507,0.033544
35.999999,0.662980,0.129009,2.337020,-0.129009,0.033287
36.099999,0.662322,0.128515,2.337678,-0.128515,0.033032
36.199999,0.661667,0.128024,2.338333,-0.128024,0.032780
36.299999,0.661015,0.127538,2.338985,-0.127538,0.032532
36.399999,0.660366,0.127056,2.339634,-0.127056,0.032286
36.499999,0.659720,0.126577,2.340280,-0.126577,0.032044
36.599999,0.659076,0.126102,2.340924,-0.126102,0.031804
36.699999,0.658435,0.125631,2.341565,-0.125631,0.031567
36.799999,0.657796,0.125164,2.342204,-0.125164,0.031332
36.899999,0.657161,0.124701,2.342839,-0.124701,0.031100
36.999999,0.656528,0.124240,2.343472,-0.124240,0.030871
37.099999,0.655897,0.123784,2.344103,-0.123784,0.030645
37.199999,0.655269,0.123331,2.344731,-0.123331,0.030421
37.299999,0.654644,0.122882,2.345356,-0.122882,0.030200
37.399999,0.654022,0.122436,2.345978,-0.122436,0.029981
37.499999,0.653402,0.121993,2.346598,-0.121993,0.029765
37.599999,0.652784,0.121554,2.347216,-0.121554,0.029551
37.699999,0.652169,0.121118,2.347831,-0.121118,0.029339
37.799999,0.651557,0.120686,2.348443,-0.120686,0.029130
37.899999,0.650947,0.120257,2.349053,-0.120257,0.028923
37.999999,0.650339,0.119831,2.349661,-0.119831,0.028719
38.099999,0.649734,0.119408,2.350266,-0.119408,0.028516
38.199999,0.649132,0.118988,2.350868,-0.118988,0.028316
38.299999,0.648532,0.118572,2.351468,-0.118572,0.028118
38.399999,0.647934,0.118158,2.352066,-0.118158,0.027923
38.499999,0.647339,0.117748,2.352661,-0.117748,0.027729
38.599999,0.646746,0.117341,2.353254,-0.117341,0.027538
38.699999,0.646156,0.116936,2.353844,-0.116936,0.027348
38.799999,0.645568,0.116535,2.354432,-0.116535,0.027161
38.899999,0.644982,0.116136,2.355018,-0.116136,0.026975
38.999999,0.644399,0.115741,2.355601,-0.115741,0.026792
39.099999,0.643818,0.115348,2.356182,-0.115348,0.026610
39.199999,0.643239,0.114958,2.356761,-0.114958,0.026431
39.299999,0.642663,0.114571,2.357337,-0.114571,0.026253
39.399999,0.642088,0.114187,2.357912,-0.114187,0.026077
39.499999,0.641517,0.113805,2.358483,-0.113805,0.025903
39.599999,0.640947,0.113427,2.359053,-0.113427,0.025731
39.699999,0.640380,0.113050,2.359620,-0.113050,0.025561
39.799999,0.639814,0.112677,2.360186,-0.112677,0.025392
39.899999,0.639252,0.112306,2.360748,-0.112306,0.025225
39.999999,0.638691,0.111938,2.361309,-0.111938,0.025060
40.099999,0.638132,0.111572,2.361868,-0.111572,0.024897
40.199999,0.637576,0.111209,2.362424,-0.111209,0.024735
40.299999,0.637022,0.110848,2.362978,-0.110848,0.024575
40.399999,0.636470,0.110490,2.363530,-0.110490,0.024416
40.499999,0.635920,0.110135,2.364080,-0.110135,0.024259
40.599999,0.635372,0.109781,2.364628,-0.109781,0.024104
40.699999,0.634826,0.109431,2.365174,-0.109431,0.023950
40.799999,0.634283,0.109082,2.365717,-0.109082,0.023798
40.899999,0.633741,0.108736,2.366259,-0.108736,0.023647
40.999999,0.633202,0.108393,2.366798,-0.108393,0.023498
41.099999,0.632664,0.108051,2.367336,-0.108051,0.023350
41.199999,0.632129,0.107712,2.367871,-0.107712,0.023204
41.299999,0.631596,0.107375,2.368404,-0.107375,0.023059
41.399999,0.631065,0.107041,2.368935,-0.107041,0.022916
41.499999,0.630535,0.106709,2.369465,-0.106709,0.022773
41.599999,0.630008,0.106379,2.369992,-0.106379,0.022633
41.699999,0.629483,0.106051,2.370517,-0.106051,0.022494
41.799999,0.628959,0.105725,2.371041,-0.105725,0.022356
41.899999,0.628438,0.105401,2.371562,-0.105401,0.022219
41.999999,0.627919,0.105080,2.372081,-0.105080,0.022084
42.099999,0.627401,0.104761,2.372599,-0.104761,0.021950
42.199999,0.626886,0.104443,2.373114,-0.104443,0.021817
42.299999,0.626372,0.104128,2.373628,-0.104128,0.021685
42.399999,0.625860,0.103815,2.374140,-0.103815,0.021555
42.499999,0.625350,0.103504,2.374650,-0.103504,0.021426
42.599999,0.624842,0.103195,2.375158,-0.103195,0.021298
42.699999,0.624336,0.102888,2.375664,-0.102888,0.021172
42.799999,0.623832,0.102583,2.376168,-0.102583,0.021046
42.899999,0.623330,0.102279,2.376670,-0.102279,0.020922
