# Two Dipoles. Viscous opposite moments. $\\Reyn=2e+01$, $x(0)=3$
# Commit: 2026-06-04-6-gb37eda4-dirty
# KinematicViscosity: 0.0416667
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-24 23:51:19
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
22.899999,1.393892,4.179331,1.606108,-4.179331,34.933620
22.999999,1.394913,4.207001,1.605087,-4.207001,35.397718
23.099999,1.395920,4.234706,1.604080,-4.234706,35.865469
23.199999,1.396913,4.262443,1.603087,-4.262443,36.336836
23.299999,1.397893,4.290212,1.602107,-4.290212,36.811835
23.399999,1.398861,4.318010,1.601139,-4.318010,37.290415
23.499999,1.399815,4.345836,1.600185,-4.345836,37.772580
23.599999,1.400757,4.373689,1.599243,-4.373689,38.258313
23.699999,1.401686,4.401566,1.598314,-4.401566,38.747572
23.799999,1.402603,4.429468,1.597397,-4.429468,39.240370
23.899999,1.403508,4.457390,1.596492,-4.457390,39.736659
23.999999,1.404401,4.485333,1.595599,-4.485333,40.236423
24.099999,1.405283,4.513295,1.594717,-4.513295,40.739664
24.199999,1.406153,4.541273,1.593847,-4.541273,41.246321
24.299999,1.407011,4.569266,1.592989,-4.569266,41.756393
24.399999,1.407859,4.597275,1.592141,-4.597275,42.269866
24.499999,1.408695,4.625294,1.591305,-4.625294,42.786682
24.599999,1.409521,4.653324,1.590479,-4.653324,43.306842
24.699999,1.410336,4.681363,1.589664,-4.681363,43.830324
24.799999,1.411141,4.709409,1.588859,-4.709409,44.357070
24.899999,1.411935,4.737461,1.588065,-4.737461,44.887077
24.999999,1.412719,4.765518,1.587281,-4.765518,45.420325
25.099999,1.413493,4.793576,1.586507,-4.793576,45.956749
25.199999,1.414257,4.821636,1.585743,-4.821636,46.496344
25.299999,1.415011,4.849696,1.584989,-4.849696,47.039094
25.399999,1.415756,4.877752,1.584244,-4.877752,47.584929
25.499999,1.416492,4.905804,1.583508,-4.905804,48.133833
25.599999,1.417218,4.933852,1.582782,-4.933852,48.685799
25.699999,1.417935,4.961893,1.582065,-4.961893,49.240759
25.799999,1.418643,4.989924,1.581357,-4.989924,49.798678
25.899999,1.419342,5.017945,1.580658,-5.017945,50.359548
25.999999,1.420032,5.045955,1.579968,-5.045955,50.923331
26.099999,1.420714,5.073951,1.579286,-5.073951,51.489956
26.199999,1.421387,5.101931,1.578613,-5.101931,52.059409
26.299999,1.422051,5.129896,1.577949,-5.129896,52.631675
26.399999,1.422708,5.157843,1.577292,-5.157843,53.206682
26.499999,1.423357,5.185768,1.576643,-5.185768,53.784387
26.599999,1.423997,5.213673,1.576003,-5.213673,54.364771
26.699999,1.424629,5.241556,1.575371,-5.241556,54.947811
26.799999,1.425254,5.269413,1.574746,-5.269413,55.533425
26.899999,1.425871,5.297243,1.574129,-5.297243,56.121576
26.999999,1.426481,5.325047,1.573519,-5.325047,56.712244
27.099999,1.427083,5.352822,1.572917,-5.352822,57.305400
27.199999,1.427678,5.380565,1.572322,-5.380565,57.900959
