# Two Dipoles. Viscous opposite moments. $\\Reyn=0.5$, $x(0)=3$
# Commit: 2026-08-08-4-g5e9f416
# KinematicViscosity: 2
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-08-14 01:33:44
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z
66.399999,0.360716,0.068237,2.639284,-0.068237,0.009313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.499999,0.360533,0.068136,2.639467,-0.068136,0.009285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.599999,0.360349,0.068035,2.639651,-0.068035,0.009258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.699999,0.360166,0.067935,2.639834,-0.067935,0.009230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.799999,0.359984,0.067834,2.640016,-0.067834,0.009203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.899999,0.359802,0.067735,2.640198,-0.067735,0.009176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.999999,0.359620,0.067635,2.640380,-0.067635,0.009149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.099999,0.359438,0.067536,2.640562,-0.067536,0.009122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.199998,0.359257,0.067437,2.640743,-0.067437,0.009095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.299998,0.359076,0.067338,2.640924,-0.067338,0.009069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.399998,0.358896,0.067239,2.641104,-0.067239,0.009042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.499998,0.358715,0.067141,2.641285,-0.067141,0.009016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.599998,0.358535,0.067044,2.641465,-0.067044,0.008990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.699998,0.358356,0.066946,2.641644,-0.066946,0.008964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.799998,0.358177,0.066849,2.641823,-0.066849,0.008938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.899998,0.357998,0.066752,2.642002,-0.066752,0.008912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67.999998,0.357819,0.066655,2.642181,-0.066655,0.008886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.099998,0.357641,0.066559,2.642359,-0.066559,0.008860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.199998,0.357463,0.066463,2.642537,-0.066463,0.008835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.299998,0.357285,0.066367,2.642715,-0.066367,0.008809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.399998,0.357108,0.066272,2.642892,-0.066272,0.008784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.499998,0.356931,0.066177,2.643069,-0.066177,0.008759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.599998,0.356754,0.066082,2.643246,-0.066082,0.008734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.699998,0.356578,0.065987,2.643422,-0.065987,0.008709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.799998,0.356402,0.065893,2.643598,-0.065893,0.008684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.899998,0.356226,0.065799,2.643774,-0.065799,0.008659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.999998,0.356050,0.065705,2.643950,-0.065705,0.008634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69.099998,0.355875,0.065612,2.644125,-0.065612,0.008610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69.199998,0.355700,0.065519,2.644300,-0.065519,0.008585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69.299998,0.355526,0.065426,2.644474,-0.065426,0.008561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69.399998,0.355352,0.065333,2.644648,-0.065333,0.008537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69.499998,0.355178,0.065241,2.644822,-0.065241,0.008513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69.599998,0.355004,0.065149,2.644996,-0.065149,0.008489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69.699998,0.354831,0.065057,2.645169,-0.065057,0.008465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69.799998,0.354658,0.064966,2.645342,-0.064966,0.008441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69.899998,0.354485,0.064874,2.645515,-0.064874,0.008417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69.999998,0.354313,0.064783,2.645687,-0.064783,0.008394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.099998,0.354141,0.064693,2.645859,-0.064693,0.008370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.199998,0.353969,0.064602,2.646031,-0.064602,0.008347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.299998,0.353798,0.064512,2.646202,-0.064512,0.008324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.399998,0.353626,0.064422,2.646374,-0.064422,0.008300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.499998,0.353455,0.064333,2.646545,-0.064333,0.008277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.599998,0.353285,0.064243,2.646715,-0.064243,0.008254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.699998,0.353115,0.064154,2.646885,-0.064154,0.008231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.799998,0.352945,0.064065,2.647055,-0.064065,0.008209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.899998,0.352775,0.063977,2.647225,-0.063977,0.008186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.999998,0.352605,0.063888,2.647395,-0.063888,0.008163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.099998,0.352436,0.063800,2.647564,-0.063800,0.008141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.199998,0.352267,0.063712,2.647733,-0.063712,0.008119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.299998,0.352099,0.063625,2.647901,-0.063625,0.008096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.399998,0.351931,0.063537,2.648069,-0.063537,0.008074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.499998,0.351763,0.063450,2.648237,-0.063450,0.008052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.599998,0.351595,0.063364,2.648405,-0.063364,0.008030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.699998,0.351428,0.063277,2.648572,-0.063277,0.008008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.799998,0.351260,0.063191,2.648740,-0.063191,0.007986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.899998,0.351094,0.063105,2.648906,-0.063105,0.007964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.999998,0.350927,0.063019,2.649073,-0.063019,0.007943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.099998,0.350761,0.062933,2.649239,-0.062933,0.007921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.199998,0.350595,0.062848,2.649405,-0.062848,0.007900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.299998,0.350429,0.062763,2.649571,-0.062763,0.007878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.399998,0.350264,0.062678,2.649736,-0.062678,0.007857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.499998,0.350098,0.062593,2.649902,-0.062593,0.007836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.599998,0.349933,0.062509,2.650067,-0.062509,0.007815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.699998,0.349769,0.062425,2.650231,-0.062425,0.007794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.799998,0.349605,0.062341,2.650395,-0.062341,0.007773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.899998,0.349440,0.062257,2.650560,-0.062257,0.007752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.999998,0.349277,0.062174,2.650723,-0.062174,0.007731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.099998,0.349113,0.062091,2.650887,-0.062091,0.007711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.199998,0.348950,0.062008,2.651050,-0.062008,0.007690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.299998,0.348787,0.061925,2.651213,-0.061925,0.007669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.399998,0.348624,0.061843,2.651376,-0.061843,0.007649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.499998,0.348462,0.061760,2.651538,-0.061760,0.007629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.599998,0.348300,0.061678,2.651700,-0.061678,0.007608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.699998,0.348138,0.061597,2.651862,-0.061597,0.007588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.799998,0.347976,0.061515,2.652024,-0.061515,0.007568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.899998,0.347815,0.061434,2.652185,-0.061434,0.007548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73.999998,0.347654,0.061353,2.652346,-0.061353,0.007528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.099998,0.347493,0.061272,2.652507,-0.061272,0.007508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.199998,0.347332,0.061191,2.652668,-0.061191,0.007489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.299998,0.347172,0.061111,2.652828,-0.061111,0.007469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.399998,0.347012,0.061030,2.652988,-0.061030,0.007449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.499998,0.346852,0.060950,2.653148,-0.060950,0.007430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.599998,0.346692,0.060871,2.653308,-0.060871,0.007410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.699998,0.346533,0.060791,2.653467,-0.060791,0.007391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.799998,0.346374,0.060712,2.653626,-0.060712,0.007372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.899998,0.346215,0.060633,2.653785,-0.060633,0.007353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.999998,0.346057,0.060554,2.653943,-0.060554,0.007334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.099998,0.345899,0.060475,2.654101,-0.060475,0.007314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.199998,0.345741,0.060397,2.654259,-0.060397,0.007295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.299998,0.345583,0.060318,2.654417,-0.060318,0.007277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.399998,0.345425,0.060240,2.654575,-0.060240,0.007258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.499998,0.345268,0.060162,2.654732,-0.060162,0.007239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.599998,0.345111,0.060085,2.654889,-0.060085,0.007220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.699998,0.344954,0.060007,2.655046,-0.060007,0.007202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.799998,0.344798,0.059930,2.655202,-0.059930,0.007183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.899998,0.344642,0.059853,2.655358,-0.059853,0.007165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.999998,0.344486,0.059776,2.655514,-0.059776,0.007146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.099998,0.344330,0.059700,2.655670,-0.059700,0.007128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.199998,0.344174,0.059624,2.655826,-0.059624,0.007110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.299998,0.344019,0.059547,2.655981,-0.059547,0.007092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.399998,0.343864,0.059471,2.656136,-0.059471,0.007074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.499998,0.343709,0.059396,2.656291,-0.059396,0.007056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.599998,0.343555,0.059320,2.656445,-0.059320,0.007038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.699998,0.343401,0.059245,2.656599,-0.059245,0.007020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.799998,0.343247,0.059170,2.656753,-0.059170,0.007002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.899998,0.343093,0.059095,2.656907,-0.059095,0.006984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.999998,0.342939,0.059020,2.657061,-0.059020,0.006967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.099998,0.342786,0.058945,2.657214,-0.058945,0.006949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.199998,0.342633,0.058871,2.657367,-0.058871,0.006932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.299998,0.342480,0.058797,2.657520,-0.058797,0.006914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.399998,0.342328,0.058723,2.657672,-0.058723,0.006897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.499998,0.342175,0.058649,2.657825,-0.058649,0.006879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.599998,0.342023,0.058576,2.657977,-0.058576,0.006862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.699998,0.341871,0.058502,2.658129,-0.058502,0.006845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.799998,0.341720,0.058429,2.658280,-0.058429,0.006828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.899998,0.341568,0.058356,2.658432,-0.058356,0.006811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.999998,0.341417,0.058283,2.658583,-0.058283,0.006794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.099998,0.341266,0.058211,2.658734,-0.058211,0.006777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.199998,0.341115,0.058138,2.658885,-0.058138,0.006760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.299998,0.340965,0.058066,2.659035,-0.058066,0.006743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.399998,0.340815,0.057994,2.659185,-0.057994,0.006727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.499998,0.340665,0.057922,2.659335,-0.057922,0.006710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.599998,0.340515,0.057850,2.659485,-0.057850,0.006693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.699998,0.340365,0.057779,2.659635,-0.057779,0.006677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.799998,0.340216,0.057708,2.659784,-0.057708,0.006660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.899998,0.340067,0.057637,2.659933,-0.057637,0.006644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.999998,0.339918,0.057566,2.660082,-0.057566,0.006628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.099998,0.339769,0.057495,2.660231,-0.057495,0.006611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.199998,0.339621,0.057424,2.660379,-0.057424,0.006595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.299998,0.339473,0.057354,2.660527,-0.057354,0.006579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.399998,0.339325,0.057284,2.660675,-0.057284,0.006563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.499998,0.339177,0.057214,2.660823,-0.057214,0.006547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.599998,0.339029,0.057144,2.660971,-0.057144,0.006531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.699998,0.338882,0.057074,2.661118,-0.057074,0.006515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.799998,0.338735,0.057005,2.661265,-0.057005,0.006499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.899998,0.338588,0.056936,2.661412,-0.056936,0.006483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.999998,0.338442,0.056866,2.661558,-0.056866,0.006468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.099998,0.338295,0.056798,2.661705,-0.056798,0.006452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.199998,0.338149,0.056729,2.661851,-0.056729,0.006436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.299998,0.338003,0.056660,2.661997,-0.056660,0.006421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.399998,0.337857,0.056592,2.662143,-0.056592,0.006405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.499998,0.337712,0.056523,2.662288,-0.056523,0.006390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.599998,0.337566,0.056455,2.662434,-0.056455,0.006374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.699998,0.337421,0.056388,2.662579,-0.056388,0.006359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.799998,0.337276,0.056320,2.662724,-0.056320,0.006344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.899998,0.337132,0.056252,2.662868,-0.056252,0.006329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.999998,0.336987,0.056185,2.663013,-0.056185,0.006313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.099998,0.336843,0.056118,2.663157,-0.056118,0.006298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.199998,0.336699,0.056051,2.663301,-0.056051,0.006283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.299998,0.336555,0.055984,2.663445,-0.055984,0.006268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.399998,0.336412,0.055917,2.663588,-0.055917,0.006253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.499998,0.336268,0.055850,2.663732,-0.055850,0.006239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.599998,0.336125,0.055784,2.663875,-0.055784,0.006224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.699998,0.335982,0.055718,2.664018,-0.055718,0.006209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.799998,0.335839,0.055652,2.664161,-0.055652,0.006194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.899998,0.335697,0.055586,2.664303,-0.055586,0.006180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.999998,0.335554,0.055520,2.664446,-0.055520,0.006165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.099998,0.335412,0.055455,2.664588,-0.055455,0.006150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.199998,0.335270,0.055389,2.664730,-0.055389,0.006136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.299998,0.335128,0.055324,2.664872,-0.055324,0.006121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.399998,0.334987,0.055259,2.665013,-0.055259,0.006107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.499998,0.334846,0.055194,2.665154,-0.055194,0.006093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.599998,0.334704,0.055129,2.665296,-0.055129,0.006078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.699998,0.334564,0.055065,2.665436,-0.055065,0.006064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.799998,0.334423,0.055000,2.665577,-0.055000,0.006050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.899998,0.334282,0.054936,2.665718,-0.054936,0.006036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.999998,0.334142,0.054872,2.665858,-0.054872,0.006022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.099998,0.334002,0.054808,2.665998,-0.054808,0.006008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.199998,0.333862,0.054744,2.666138,-0.054744,0.005994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.299998,0.333722,0.054681,2.666278,-0.054681,0.005980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.399998,0.333583,0.054617,2.666417,-0.054617,0.005966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.499998,0.333444,0.054554,2.666556,-0.054554,0.005952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.599998,0.333304,0.054490,2.666696,-0.054490,0.005938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.699998,0.333166,0.054427,2.666834,-0.054427,0.005925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.799998,0.333027,0.054365,2.666973,-0.054365,0.005911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.899998,0.332888,0.054302,2.667112,-0.054302,0.005897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.999998,0.332750,0.054239,2.667250,-0.054239,0.005884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.099998,0.332612,0.054177,2.667388,-0.054177,0.005870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.199998,0.332474,0.054115,2.667526,-0.054115,0.005857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.299998,0.332336,0.054053,2.667664,-0.054053,0.005843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.399998,0.332199,0.053991,2.667801,-0.053991,0.005830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.499998,0.332061,0.053929,2.667939,-0.053929,0.005817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.599998,0.331924,0.053867,2.668076,-0.053867,0.005803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.699998,0.331787,0.053806,2.668213,-0.053806,0.005790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.799998,0.331651,0.053744,2.668349,-0.053744,0.005777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.899998,0.331514,0.053683,2.668486,-0.053683,0.005764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84.999998,0.331378,0.053622,2.668622,-0.053622,0.005751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.099998,0.331242,0.053561,2.668758,-0.053561,0.005738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.199998,0.331106,0.053500,2.668894,-0.053500,0.005725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.299998,0.330970,0.053439,2.669030,-0.053439,0.005712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.399998,0.330834,0.053379,2.669166,-0.053379,0.005699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.499998,0.330699,0.053319,2.669301,-0.053319,0.005686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.599998,0.330563,0.053258,2.669437,-0.053258,0.005673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.699998,0.330428,0.053198,2.669572,-0.053198,0.005660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.799998,0.330294,0.053138,2.669706,-0.053138,0.005647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.899998,0.330159,0.053079,2.669841,-0.053079,0.005635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.999998,0.330024,0.053019,2.669976,-0.053019,0.005622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.099998,0.329890,0.052959,2.670110,-0.052959,0.005609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.199998,0.329756,0.052900,2.670244,-0.052900,0.005597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.299998,0.329622,0.052841,2.670378,-0.052841,0.005584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.399998,0.329488,0.052782,2.670512,-0.052782,0.005572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.499998,0.329355,0.052723,2.670645,-0.052723,0.005559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.599998,0.329221,0.052664,2.670779,-0.052664,0.005547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.699998,0.329088,0.052605,2.670912,-0.052605,0.005535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.799998,0.328955,0.052547,2.671045,-0.052547,0.005522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.899998,0.328822,0.052488,2.671178,-0.052488,0.005510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.999998,0.328690,0.052430,2.671310,-0.052430,0.005498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.099998,0.328557,0.052372,2.671443,-0.052372,0.005486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.199998,0.328425,0.052314,2.671575,-0.052314,0.005474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.299998,0.328293,0.052256,2.671707,-0.052256,0.005461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.399998,0.328161,0.052199,2.671839,-0.052199,0.005449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.499998,0.328029,0.052141,2.671971,-0.052141,0.005437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.599998,0.327898,0.052084,2.672102,-0.052084,0.005425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.699998,0.327766,0.052026,2.672234,-0.052026,0.005413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.799998,0.327635,0.051969,2.672365,-0.051969,0.005402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.899998,0.327504,0.051912,2.672496,-0.051912,0.005390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.999998,0.327373,0.051855,2.672627,-0.051855,0.005378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.099998,0.327243,0.051798,2.672757,-0.051798,0.005366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.199998,0.327112,0.051742,2.672888,-0.051742,0.005354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.299998,0.326982,0.051685,2.673018,-0.051685,0.005343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.399998,0.326852,0.051629,2.673148,-0.051629,0.005331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.499998,0.326722,0.051572,2.673278,-0.051572,0.005319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.599998,0.326592,0.051516,2.673408,-0.051516,0.005308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.699998,0.326462,0.051460,2.673538,-0.051460,0.005296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.799998,0.326333,0.051404,2.673667,-0.051404,0.005285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.899998,0.326204,0.051349,2.673796,-0.051349,0.005273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
