# Two Dipoles from onedisk
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 0
# TauMode: Dynamic τ_i = 1/Σ_n exp(-ξ²)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_ry,d1_rz,d1_mx,d1_my,d1_mz,d2_rx,d2_ry,d2_rz,d2_mx,d2_my,d2_mz,sum_zeta_square
272.999994,-1.444186,2.742810,2.090502,-0.133182,-0.549818,0.032897,-1.199760,2.752119,2.084118,0.092182,0.632818,0.032103,0.731106
273.499994,-1.446762,2.745147,2.094252,-0.121597,-0.550612,0.032578,-1.202001,2.759369,2.087881,0.080597,0.633612,0.032422,0.728033
273.999994,-1.449289,2.747473,2.098000,-0.110027,-0.551178,0.032262,-1.204288,2.766627,2.091644,0.069027,0.634178,0.032738,0.724962
274.499994,-1.451765,2.749790,2.101746,-0.098476,-0.551516,0.031947,-1.206620,2.773891,2.095408,0.057476,0.634516,0.033053,0.721895
274.999994,-1.454191,2.752100,2.105490,-0.086948,-0.551627,0.031635,-1.208999,2.781159,2.099173,0.045948,0.634627,0.033365,0.718830
275.499994,-1.456567,2.754402,2.109233,-0.075450,-0.551513,0.031324,-1.211424,2.788433,2.102938,0.034450,0.634513,0.033676,0.715767
275.999994,-1.458891,2.756699,2.112973,-0.063983,-0.551174,0.031016,-1.213895,2.795709,2.106704,0.022983,0.634174,0.033984,0.712708
276.499994,-1.461165,2.758991,2.116711,-0.052554,-0.550611,0.030711,-1.216414,2.802989,2.110471,0.011554,0.633611,0.034289,0.709650
276.999994,-1.463387,2.761278,2.120447,-0.041167,-0.549827,0.030408,-1.218979,2.810270,2.114238,0.000167,0.632827,0.034592,0.706596
277.499994,-1.465558,2.763563,2.124181,-0.029825,-0.548822,0.030107,-1.221591,2.817552,2.118006,-0.011175,0.631822,0.034893,0.703543
277.999994,-1.467677,2.765846,2.127913,-0.018534,-0.547599,0.029809,-1.224250,2.824834,2.121775,-0.022466,0.630599,0.035191,0.700494
278.499994,-1.469744,2.768128,2.131643,-0.007297,-0.546158,0.029515,-1.226956,2.832115,2.125544,-0.033703,0.629158,0.035485,0.697447
278.999994,-1.471759,2.770410,2.135370,0.003881,-0.544501,0.029223,-1.229710,2.839395,2.129314,-0.044881,0.627501,0.035777,0.694402
279.499994,-1.473723,2.772693,2.139096,0.014997,-0.542631,0.028934,-1.232510,2.846672,2.133084,-0.055997,0.625631,0.036066,0.691360
279.999994,-1.475634,2.774979,2.142820,0.026046,-0.540548,0.028648,-1.235358,2.853945,2.136855,-0.067046,0.623548,0.036352,0.688321
280.499994,-1.477493,2.777267,2.146542,0.037024,-0.538256,0.028366,-1.238253,2.861214,2.140626,-0.078024,0.621256,0.036634,0.685284
280.999994,-1.479301,2.779560,2.150262,0.047927,-0.535756,0.028087,-1.241196,2.868478,2.144399,-0.088927,0.618756,0.036913,0.682249
281.499994,-1.481056,2.781859,2.153979,0.058751,-0.533050,0.027812,-1.244186,2.875736,2.148171,-0.099751,0.616050,0.037188,0.679217
281.999994,-1.482758,2.784163,2.157695,0.069493,-0.530140,0.027540,-1.247223,2.882987,2.151944,-0.110493,0.613140,0.037460,0.676188
282.499994,-1.484409,2.786475,2.161409,0.080148,-0.527029,0.027272,-1.250308,2.890230,2.155718,-0.121148,0.610028,0.037728,0.673161
282.999994,-1.486008,2.788795,2.165120,0.090712,-0.523718,0.027008,-1.253440,2.897464,2.159492,-0.131712,0.606718,0.037992,0.670137
283.499994,-1.487555,2.791125,2.168830,0.101183,-0.520211,0.026748,-1.256619,2.904688,2.163267,-0.142183,0.603211,0.038252,0.667116
283.999994,-1.489049,2.793465,2.172537,0.111555,-0.516510,0.026491,-1.259846,2.911902,2.167042,-0.152555,0.599510,0.038509,0.664097
284.499994,-1.490493,2.795817,2.176243,0.121827,-0.512617,0.026239,-1.263119,2.919105,2.170818,-0.162827,0.595617,0.038761,0.661080
284.999994,-1.491884,2.798182,2.179946,0.131993,-0.508534,0.025991,-1.266439,2.926295,2.174594,-0.172993,0.591534,0.039009,0.658067
285.499994,-1.493224,2.800560,2.183648,0.142052,-0.504266,0.025747,-1.269806,2.933472,2.178371,-0.183052,0.587266,0.039253,0.655056
285.999994,-1.494513,2.802953,2.187347,0.151998,-0.499814,0.025507,-1.273220,2.940635,2.182148,-0.192998,0.582814,0.039493,0.652048
286.499994,-1.495751,2.805361,2.191045,0.161830,-0.495181,0.025272,-1.276681,2.947782,2.185925,-0.202830,0.578181,0.039728,0.649042
286.999994,-1.496938,2.807786,2.194740,0.171543,-0.490369,0.025041,-1.280187,2.954914,2.189703,-0.212543,0.573369,0.039959,0.646040
287.499994,-1.498074,2.810229,2.198434,0.181134,-0.485383,0.024815,-1.283740,2.962030,2.193481,-0.222134,0.568383,0.040185,0.643040
287.999994,-1.499160,2.812691,2.202125,0.190601,-0.480225,0.024593,-1.287339,2.969127,2.197260,-0.231601,0.563225,0.040407,0.640044
288.499994,-1.500197,2.815173,2.205815,0.199941,-0.474897,0.024376,-1.290984,2.976206,2.201039,-0.240941,0.557897,0.040624,0.637050
288.999994,-1.501183,2.817675,2.209503,0.209149,-0.469404,0.024164,-1.294674,2.983265,2.204818,-0.250149,0.552404,0.040836,0.634059
289.499994,-1.502120,2.820199,2.213188,0.218224,-0.463747,0.023956,-1.298410,2.990304,2.208598,-0.259224,0.546747,0.041044,0.631072
289.999994,-1.503008,2.822747,2.216872,0.227163,-0.457932,0.023754,-1.302191,2.997322,2.212377,-0.268163,0.540932,0.041246,0.628088
290.499994,-1.503848,2.825318,2.220554,0.235962,-0.451959,0.023556,-1.306017,3.004318,2.216158,-0.276962,0.534959,0.041444,0.625107
290.999993,-1.504639,2.827914,2.224234,0.244620,-0.445834,0.023363,-1.309887,3.011291,2.219938,-0.285620,0.528834,0.041637,0.622129
291.499993,-1.505382,2.830535,2.227912,0.253133,-0.439558,0.023175,-1.313801,3.018240,2.223718,-0.294133,0.522558,0.041825,0.619155
291.999993,-1.506078,2.833184,2.231588,0.261499,-0.433136,0.022993,-1.317759,3.025165,2.227499,-0.302499,0.516136,0.042007,0.616184
292.499993,-1.506728,2.835861,2.235262,0.269716,-0.426571,0.022815,-1.321761,3.032063,2.231280,-0.310716,0.509571,0.042185,0.613217
292.999993,-1.507330,2.838566,2.238934,0.277781,-0.419867,0.022643,-1.325806,3.038936,2.235061,-0.318781,0.502867,0.042357,0.610254
293.499993,-1.507887,2.841301,2.242605,0.285692,-0.413027,0.022476,-1.329894,3.045781,2.238842,-0.326692,0.496027,0.042524,0.607294
293.999993,-1.508399,2.844067,2.246274,0.293446,-0.406054,0.022314,-1.334025,3.052598,2.242624,-0.334446,0.489054,0.042686,0.604338
294.499993,-1.508865,2.846864,2.249940,0.301043,-0.398952,0.022157,-1.338197,3.059386,2.246405,-0.342043,0.481952,0.042843,0.601386
294.999993,-1.509288,2.849694,2.253606,0.308479,-0.391724,0.022006,-1.342411,3.066144,2.250186,-0.349479,0.474724,0.042994,0.598438
295.499993,-1.509666,2.852557,2.257269,0.315752,-0.384375,0.021860,-1.346667,3.072872,2.253968,-0.356752,0.467375,0.043140,0.595494
295.999993,-1.510002,2.855455,2.260930,0.322861,-0.376908,0.021719,-1.350963,3.079568,2.257749,-0.363861,0.459908,0.043281,0.592554
296.499993,-1.510295,2.858387,2.264590,0.329804,-0.369326,0.021584,-1.355300,3.086231,2.261531,-0.370804,0.452326,0.043416,0.589619
296.999993,-1.510546,2.861356,2.268248,0.336580,-0.361634,0.021454,-1.359676,3.092862,2.265312,-0.377580,0.444634,0.043546,0.586687
297.499993,-1.510756,2.864362,2.271904,0.343186,-0.353835,0.021329,-1.364092,3.099459,2.269093,-0.384186,0.436835,0.043671,0.583761
297.999993,-1.510926,2.867406,2.275559,0.349621,-0.345932,0.021210,-1.368547,3.106020,2.272875,-0.390621,0.428932,0.043790,0.580839
298.499993,-1.511055,2.870489,2.279212,0.355883,-0.337930,0.021097,-1.373041,3.112546,2.276656,-0.396883,0.420930,0.043903,0.577921
298.999993,-1.511146,2.873611,2.282863,0.361972,-0.329833,0.020988,-1.377572,3.119036,2.280437,-0.402972,0.412833,0.044011,0.575009
299.499993,-1.511198,2.876773,2.286512,0.367886,-0.321643,0.020886,-1.382141,3.125489,2.284217,-0.408886,0.404643,0.044114,0.572101
299.999993,-1.511212,2.879977,2.290160,0.373624,-0.313366,0.020789,-1.386746,3.131903,2.287998,-0.414624,0.396366,0.044211,0.569198
300.499993,-1.511190,2.883222,2.293806,0.379184,-0.305004,0.020697,-1.391388,3.138279,2.291778,-0.420184,0.388004,0.044303,0.566301
300.999993,-1.511131,2.886511,2.297451,0.384566,-0.296562,0.020611,-1.396065,3.144615,2.295558,-0.425566,0.379562,0.044389,0.563408
301.499993,-1.511038,2.889842,2.301094,0.389768,-0.288043,0.020530,-1.400777,3.150911,2.299338,-0.430768,0.371043,0.044470,0.560521
301.999993,-1.510909,2.893218,2.304736,0.394791,-0.279451,0.020455,-1.405524,3.157166,2.303117,-0.435791,0.362451,0.044545,0.557639
302.499993,-1.510747,2.896639,2.308376,0.399632,-0.270791,0.020386,-1.410304,3.163379,2.306896,-0.440632,0.353791,0.044614,0.554763
302.999993,-1.510552,2.900105,2.312014,0.404291,-0.262066,0.020321,-1.415118,3.169550,2.310674,-0.445291,0.345066,0.044679,0.551893
303.499993,-1.510325,2.903618,2.315651,0.408768,-0.253279,0.020263,-1.419964,3.175677,2.314452,-0.449768,0.336279,0.044737,0.549028
303.999993,-1.510067,2.907178,2.319286,0.413062,-0.244435,0.020209,-1.424842,3.181760,2.318230,-0.454062,0.327435,0.044791,0.546170
304.499993,-1.509779,2.910785,2.322920,0.417173,-0.235538,0.020161,-1.429751,3.187798,2.322007,-0.458173,0.318538,0.044839,0.543317
304.999993,-1.509461,2.914441,2.326553,0.421100,-0.226591,0.020119,-1.434690,3.193791,2.325784,-0.462100,0.309591,0.044881,0.540470
305.499993,-1.509115,2.918145,2.330184,0.424843,-0.217598,0.020082,-1.439660,3.199738,2.329560,-0.465843,0.300598,0.044918,0.537630
305.999993,-1.508741,2.921899,2.333814,0.428402,-0.208563,0.020050,-1.444658,3.205638,2.333335,-0.469402,0.291563,0.044950,0.534796
306.499993,-1.508341,2.925704,2.337442,0.431776,-0.199490,0.020024,-1.449684,3.211490,2.337110,-0.472776,0.282490,0.044976,0.531969
306.999993,-1.507915,2.929558,2.341069,0.434966,-0.190383,0.020003,-1.454738,3.217294,2.340884,-0.475966,0.273383,0.044997,0.529148
307.499993,-1.507464,2.933465,2.344695,0.437972,-0.181244,0.019987,-1.459818,3.223050,2.344657,-0.478972,0.264244,0.045013,0.526333
307.999993,-1.506990,2.937422,2.348319,0.440793,-0.172080,0.019977,-1.464925,3.228756,2.348430,-0.481793,0.255080,0.045023,0.523526
308.499993,-1.506493,2.941432,2.351942,0.443430,-0.162892,0.019971,-1.470056,3.234411,2.352202,-0.484430,0.245892,0.045029,0.520725
308.999993,-1.505974,2.945495,2.355564,0.445883,-0.153684,0.019971,-1.475212,3.240016,2.355973,-0.486883,0.236684,0.045029,0.517931
309.499993,-1.505434,2.949611,2.359184,0.448152,-0.144462,0.019976,-1.480392,3.245570,2.359743,-0.489152,0.227462,0.045024,0.515145
309.999993,-1.504874,2.953781,2.362803,0.450239,-0.135227,0.019986,-1.485593,3.251071,2.363512,-0.491239,0.218227,0.045014,0.512365
310.499993,-1.504296,2.958005,2.366421,0.452143,-0.125983,0.020002,-1.490817,3.256521,2.367280,-0.493143,0.208983,0.044998,0.509593
310.999993,-1.503700,2.962284,2.370038,0.453864,-0.116736,0.020022,-1.496062,3.261916,2.371048,-0.494864,0.199736,0.044978,0.506829
311.499993,-1.503087,2.966617,2.373654,0.455404,-0.107487,0.020047,-1.501327,3.267259,2.374814,-0.496404,0.190487,0.044953,0.504072
311.999993,-1.502458,2.971006,2.377268,0.456764,-0.098241,0.020077,-1.506610,3.272547,2.378579,-0.497764,0.181241,0.044923,0.501322
312.499993,-1.501815,2.975450,2.380882,0.457943,-0.089000,0.020112,-1.511913,3.277780,2.382343,-0.498943,0.172000,0.044888,0.498580
312.999993,-1.501158,2.979950,2.384494,0.458943,-0.079770,0.020152,-1.517232,3.282958,2.386106,-0.499943,0.162770,0.044848,0.495846
313.499993,-1.500489,2.984507,2.388105,0.459765,-0.070552,0.020197,-1.522568,3.288080,2.389868,-0.500765,0.153552,0.044803,0.493120
313.999993,-1.499808,2.989120,2.391715,0.460409,-0.061351,0.020246,-1.527919,3.293146,2.393629,-0.501409,0.144351,0.044754,0.490402
314.499993,-1.499116,2.993791,2.395324,0.460878,-0.052171,0.020300,-1.533285,3.298154,2.397388,-0.501878,0.135171,0.044700,0.487692
314.999993,-1.498416,2.998518,2.398932,0.461171,-0.043013,0.020358,-1.538664,3.303106,2.401146,-0.502171,0.126013,0.044642,0.484990
315.499993,-1.497707,3.003303,2.402539,0.461290,-0.033882,0.020421,-1.544056,3.308000,2.404903,-0.502290,0.116882,0.044579,0.482297
315.999993,-1.496991,3.008145,2.406145,0.461236,-0.024782,0.020489,-1.549460,3.312836,2.408658,-0.502236,0.107782,0.044511,0.479611
316.499993,-1.496269,3.013045,2.409750,0.461011,-0.015715,0.020560,-1.554874,3.317613,2.412412,-0.502011,0.098715,0.044440,0.476934
316.999993,-1.495541,3.018003,2.413355,0.460615,-0.006684,0.020637,-1.560297,3.322331,2.416165,-0.501615,0.089684,0.044363,0.474266
317.499993,-1.494810,3.023019,2.416958,0.460051,0.002307,0.020717,-1.565730,3.326990,2.419916,-0.501051,0.080693,0.044283,0.471606
317.999993,-1.494077,3.028093,2.420560,0.459320,0.011255,0.020802,-1.571169,3.331589,2.423665,-0.500320,0.071745,0.044198,0.468955
318.499993,-1.493341,3.033226,2.424161,0.458423,0.020157,0.020891,-1.576616,3.336128,2.427413,-0.499423,0.062843,0.044109,0.466312
318.999993,-1.492605,3.038417,2.427762,0.457361,0.029010,0.020983,-1.582067,3.340606,2.431159,-0.498361,0.053990,0.044017,0.463678
319.499993,-1.491869,3.043666,2.431361,0.456138,0.037811,0.021080,-1.587524,3.345024,2.434904,-0.497138,0.045189,0.043920,0.461053
319.999993,-1.491135,3.048974,2.434960,0.454753,0.046557,0.021181,-1.592983,3.349381,2.438646,-0.495753,0.036443,0.043819,0.458437
320.499993,-1.490403,3.054341,2.438558,0.453210,0.055245,0.021285,-1.598445,3.353676,2.442387,-0.494210,0.027755,0.043715,0.455829
320.999993,-1.489675,3.059766,2.442155,0.451509,0.063872,0.021394,-1.603907,3.357909,2.446127,-0.492509,0.019128,0.043606,0.453231
321.499993,-1.488952,3.065249,2.445752,0.449653,0.072435,0.021506,-1.609370,3.362081,2.449864,-0.490653,0.010565,0.043494,0.450641
321.999993,-1.488236,3.070791,2.449347,0.447644,0.080932,0.021621,-1.614832,3.366190,2.453600,-0.488644,0.002068,0.043379,0.448061
322.499993,-1.487526,3.076392,2.452942,0.445483,0.089360,0.021740,-1.620292,3.370237,2.457333,-0.486483,-0.006360,0.043260,0.445490
322.999993,-1.486824,3.082051,2.456536,0.443172,0.097716,0.021863,-1.625748,3.374222,2.461065,-0.484172,-0.014716,0.043137,0.442928
323.499993,-1.486132,3.087768,2.460130,0.440714,0.105997,0.021988,-1.631200,3.378144,2.464794,-0.481714,-0.022997,0.043012,0.440375
323.999993,-1.485450,3.093544,2.463722,0.438110,0.114201,0.022118,-1.636646,3.382003,2.468522,-0.479110,-0.031201,0.042882,0.437831
324.499993,-1.484779,3.099377,2.467314,0.435364,0.122326,0.022250,-1.642086,3.385798,2.472247,-0.476364,-0.039326,0.042750,0.435297
324.999993,-1.484121,3.105269,2.470906,0.432476,0.130369,0.022385,-1.647518,3.389531,2.475970,-0.473476,-0.047369,0.042615,0.432771
325.499993,-1.483476,3.111218,2.474496,0.429449,0.138327,0.022524,-1.652941,3.393200,2.479691,-0.470449,-0.055327,0.042476,0.430255
325.999993,-1.482846,3.117224,2.478086,0.426285,0.146199,0.022665,-1.658354,3.396806,2.483410,-0.467285,-0.063199,0.042335,0.427749
326.499993,-1.482232,3.123288,2.481676,0.422987,0.153982,0.022809,-1.663755,3.400349,2.487127,-0.463987,-0.070982,0.042191,0.425251
326.999993,-1.481635,3.129409,2.485264,0.419557,0.161673,0.022956,-1.669144,3.403828,2.490841,-0.460557,-0.078673,0.042044,0.422763
327.499993,-1.481056,3.135587,2.488852,0.415997,0.169271,0.023106,-1.674519,3.407244,2.494552,-0.456997,-0.086271,0.041894,0.420285
327.999993,-1.480496,3.141821,2.492440,0.412310,0.176773,0.023258,-1.679879,3.410596,2.498262,-0.453310,-0.093773,0.041742,0.417815
328.499993,-1.479955,3.148112,2.496027,0.408498,0.184178,0.023412,-1.685223,3.413884,2.501968,-0.449498,-0.101178,0.041588,0.415355
328.999993,-1.479436,3.154458,2.499613,0.404564,0.191483,0.023569,-1.690550,3.417110,2.505673,-0.445564,-0.108483,0.041431,0.412905
329.499993,-1.478939,3.160861,2.503199,0.400509,0.198686,0.023729,-1.695858,3.420271,2.509374,-0.441509,-0.115686,0.041271,0.410464
329.999993,-1.478465,3.167318,2.506784,0.396337,0.205786,0.023890,-1.701147,3.423370,2.513073,-0.437337,-0.122786,0.041110,0.408032
330.499993,-1.478015,3.173831,2.510368,0.392050,0.212780,0.024054,-1.706415,3.426405,2.516770,-0.433050,-0.129780,0.040946,0.405609
330.999993,-1.477590,3.180398,2.513952,0.387651,0.219668,0.024220,-1.711661,3.429378,2.520464,-0.428651,-0.136668,0.040780,0.403196
331.499993,-1.477192,3.187019,2.517536,0.383141,0.226446,0.024387,-1.716884,3.432287,2.524154,-0.424141,-0.143446,0.040613,0.400792
331.999993,-1.476820,3.193694,2.521119,0.378525,0.233114,0.024557,-1.722082,3.435134,2.527843,-0.419525,-0.150114,0.040443,0.398398
332.499993,-1.476477,3.200422,2.524701,0.373804,0.239670,0.024728,-1.727254,3.437918,2.531528,-0.414804,-0.156670,0.040272,0.396012
332.999993,-1.476164,3.207203,2.528283,0.368981,0.246112,0.024901,-1.732400,3.440640,2.535210,-0.409981,-0.163112,0.040099,0.393636
333.499993,-1.475880,3.214036,2.531864,0.364059,0.252440,0.025076,-1.737517,3.443300,2.538890,-0.405059,-0.169440,0.039924,0.391270
333.999993,-1.475628,3.220922,2.535445,0.359040,0.258650,0.025252,-1.742605,3.445899,2.542566,-0.400040,-0.175650,0.039748,0.388912
334.499993,-1.475407,3.227859,2.539025,0.353927,0.264743,0.025429,-1.747663,3.448435,2.546239,-0.394927,-0.181743,0.039571,0.386564
334.999993,-1.475220,3.234846,2.542605,0.348723,0.270717,0.025608,-1.752689,3.450911,2.549910,-0.389723,-0.187717,0.039392,0.384225
335.499993,-1.475067,3.241884,2.546184,0.343431,0.276570,0.025788,-1.757681,3.453325,2.553577,-0.384431,-0.193570,0.039212,0.381895
335.999992,-1.474949,3.248972,2.549763,0.338052,0.282302,0.025969,-1.762640,3.455680,2.557241,-0.379052,-0.199302,0.039031,0.379574
336.499992,-1.474867,3.256110,2.553341,0.332591,0.287911,0.026151,-1.767564,3.457974,2.560902,-0.373591,-0.204911,0.038849,0.377262
336.999992,-1.474822,3.263296,2.556919,0.327050,0.293396,0.026334,-1.772450,3.460208,2.564559,-0.368050,-0.210396,0.038666,0.374959
337.499992,-1.474814,3.270530,2.560496,0.321431,0.298757,0.026518,-1.777299,3.462383,2.568214,-0.362431,-0.215757,0.038482,0.372665
337.999992,-1.474845,3.277812,2.564073,0.315738,0.303992,0.026703,-1.782109,3.464499,2.571865,-0.356738,-0.220992,0.038297,0.370380
338.499992,-1.474916,3.285140,2.567649,0.309973,0.309100,0.026888,-1.786879,3.466557,2.575512,-0.350973,-0.226100,0.038112,0.368104
338.999992,-1.475027,3.292515,2.571224,0.304138,0.314081,0.027074,-1.791608,3.468557,2.579156,-0.345138,-0.231081,0.037926,0.365837
339.499992,-1.475180,3.299935,2.574799,0.298238,0.318934,0.027260,-1.796294,3.470500,2.582797,-0.339238,-0.235934,0.037740,0.363579
339.999992,-1.475374,3.307401,2.578374,0.292273,0.323658,0.027447,-1.800936,3.472385,2.586434,-0.333274,-0.240658,0.037553,0.361330
340.499992,-1.475612,3.314910,2.581948,0.286249,0.328253,0.027634,-1.805534,3.474215,2.590067,-0.327249,-0.245253,0.037366,0.359089
340.999992,-1.475893,3.322464,2.585521,0.280166,0.332718,0.027821,-1.810086,3.475989,2.593697,-0.321166,-0.249718,0.037179,0.356857
341.499992,-1.476219,3.330060,2.589094,0.274028,0.337052,0.028009,-1.814590,3.477708,2.597323,-0.315028,-0.254052,0.036991,0.354634
341.999992,-1.476591,3.337698,2.592666,0.267838,0.341255,0.028196,-1.819046,3.479373,2.600946,-0.308838,-0.258255,0.036804,0.352419
342.499992,-1.477009,3.345378,2.596238,0.261599,0.345327,0.028384,-1.823453,3.480984,2.604565,-0.302599,-0.262327,0.036616,0.350212
342.999992,-1.477474,3.353099,2.599809,0.255312,0.349267,0.028571,-1.827809,3.482542,2.608180,-0.296312,-0.266267,0.036429,0.348015
343.499992,-1.477987,3.360860,2.603380,0.248982,0.353075,0.028758,-1.832113,3.484047,2.611791,-0.289982,-0.270075,0.036242,0.345825
343.999992,-1.478548,3.368659,2.606950,0.242611,0.356751,0.028945,-1.836365,3.485501,2.615398,-0.283611,-0.273751,0.036055,0.343644
344.499992,-1.479159,3.376498,2.610519,0.236201,0.360295,0.029132,-1.840563,3.486905,2.619001,-0.277201,-0.277295,0.035868,0.341472
344.999992,-1.479820,3.384374,2.614088,0.229756,0.363706,0.029318,-1.844706,3.488258,2.622601,-0.270756,-0.280706,0.035682,0.339307
345.499992,-1.480532,3.392287,2.617656,0.223278,0.366985,0.029503,-1.848793,3.489562,2.626196,-0.264278,-0.283985,0.035497,0.337151
345.999992,-1.481295,3.400235,2.621223,0.216770,0.370131,0.029688,-1.852822,3.490817,2.629788,-0.257770,-0.287131,0.035312,0.335003
346.499992,-1.482111,3.408220,2.624790,0.210234,0.373144,0.029872,-1.856794,3.492025,2.633375,-0.251234,-0.290144,0.035128,0.332863
346.999992,-1.482980,3.416238,2.628356,0.203674,0.376025,0.030056,-1.860706,3.493186,2.636958,-0.244674,-0.293025,0.034944,0.330732
347.499992,-1.483902,3.424290,2.631921,0.197091,0.378775,0.030239,-1.864559,3.494302,2.640537,-0.238091,-0.295775,0.034761,0.328608
347.999992,-1.484878,3.432375,2.635486,0.190490,0.381392,0.030420,-1.868350,3.495372,2.644112,-0.231490,-0.298392,0.034580,0.326492
348.499992,-1.485910,3.440492,2.639049,0.183871,0.383877,0.030601,-1.872078,3.496399,2.647683,-0.224871,-0.300877,0.034399,0.324385
348.999992,-1.486997,3.448640,2.642612,0.177239,0.386232,0.030780,-1.875744,3.497382,2.651249,-0.218239,-0.303232,0.034220,0.322285
349.499992,-1.488140,3.456818,2.646174,0.170595,0.388455,0.030959,-1.879346,3.498324,2.654811,-0.211596,-0.305455,0.034041,0.320193
349.999992,-1.489341,3.465025,2.649736,0.163943,0.390548,0.031136,-1.882882,3.499224,2.658369,-0.204943,-0.307548,0.033864,0.318108
350.499992,-1.490598,3.473260,2.653296,0.157284,0.392511,0.031312,-1.886353,3.500084,2.661922,-0.198284,-0.309511,0.033688,0.316032
350.999992,-1.491914,3.481523,2.656856,0.150622,0.394344,0.031487,-1.889756,3.500906,2.665471,-0.191622,-0.311344,0.033513,0.313963
351.499992,-1.493288,3.489813,2.660415,0.143959,0.396049,0.031660,-1.893092,3.501689,2.669015,-0.184959,-0.313049,0.033340,0.311902
351.999992,-1.494722,3.498128,2.663972,0.137297,0.397625,0.031831,-1.896360,3.502435,2.672555,-0.178297,-0.314625,0.033169,0.309848
352.499992,-1.496215,3.506468,2.667529,0.130639,0.399074,0.032002,-1.899557,3.503146,2.676090,-0.171639,-0.316074,0.032998,0.307802
352.999992,-1.497769,3.514831,2.671085,0.123988,0.400396,0.032170,-1.902685,3.503822,2.679621,-0.164988,-0.317396,0.032830,0.305764
353.499992,-1.499383,3.523218,2.674640,0.117345,0.401592,0.032337,-1.905741,3.504464,2.683147,-0.158345,-0.318592,0.032663,0.303733
353.999992,-1.501058,3.531626,2.678194,0.110714,0.402663,0.032502,-1.908725,3.505074,2.686669,-0.151714,-0.319663,0.032498,0.301710
354.499992,-1.502796,3.540055,2.681747,0.104096,0.403610,0.032665,-1.911637,3.505653,2.690185,-0.145096,-0.320610,0.032335,0.299694
354.999992,-1.504595,3.548504,2.685298,0.097495,0.404434,0.032826,-1.914475,3.506202,2.693697,-0.138495,-0.321434,0.032174,0.297685
355.499992,-1.506458,3.556972,2.688849,0.090911,0.405135,0.032986,-1.917239,3.506722,2.697205,-0.131911,-0.322135,0.032014,0.295684
355.999992,-1.508383,3.565458,2.692398,0.084348,0.405715,0.033143,-1.919928,3.507214,2.700707,-0.125348,-0.322715,0.031857,0.293690
356.499992,-1.510372,3.573961,2.695946,0.077808,0.406175,0.033299,-1.922541,3.507680,2.704205,-0.118808,-0.323175,0.031701,0.291703
356.999992,-1.512426,3.582480,2.699493,0.071294,0.406516,0.033452,-1.925078,3.508120,2.707698,-0.112294,-0.323516,0.031548,0.289724
357.499992,-1.514543,3.591014,2.703039,0.064806,0.406738,0.033603,-1.927539,3.508537,2.711186,-0.105806,-0.323738,0.031397,0.287752
357.999992,-1.516726,3.599562,2.706583,0.058348,0.406844,0.033752,-1.929922,3.508931,2.714669,-0.099348,-0.323844,0.031248,0.285788
358.499992,-1.518974,3.608123,2.710126,0.051921,0.406835,0.033899,-1.932227,3.509303,2.718148,-0.092921,-0.323835,0.031101,0.283830
358.999992,-1.521287,3.616696,2.713667,0.045528,0.406711,0.034043,-1.934453,3.509656,2.721621,-0.086528,-0.323711,0.030957,0.281880
359.499992,-1.523667,3.625280,2.717207,0.039171,0.406474,0.034185,-1.936600,3.509989,2.725089,-0.080171,-0.323474,0.030815,0.279937
359.999992,-1.526112,3.633874,2.720746,0.032851,0.406126,0.034325,-1.938667,3.510305,2.728552,-0.073851,-0.323126,0.030675,0.278001
360.499992,-1.528625,3.642477,2.724283,0.026571,0.405668,0.034462,-1.940654,3.510605,2.732010,-0.067571,-0.322668,0.030538,0.276073
360.999992,-1.531204,3.651087,2.727818,0.020333,0.405100,0.034597,-1.942561,3.510891,2.735463,-0.061333,-0.322100,0.030403,0.274151
361.499992,-1.533851,3.659705,2.731352,0.014138,0.404426,0.034729,-1.944386,3.511162,2.738911,-0.055138,-0.321426,0.030271,0.272237
361.999992,-1.536565,3.668328,2.734884,0.007988,0.403645,0.034858,-1.946130,3.511422,2.742354,-0.048988,-0.320645,0.030142,0.270330
362.499992,-1.539348,3.676956,2.738414,0.001886,0.402761,0.034985,-1.947792,3.511671,2.745792,-0.042886,-0.319761,0.030015,0.268431
362.999992,-1.542198,3.685587,2.741943,-0.004168,0.401773,0.035110,-1.949372,3.511911,2.749224,-0.036832,-0.318773,0.029890,0.266538
363.499992,-1.545117,3.694221,2.745469,-0.010171,0.400684,0.035232,-1.950870,3.512142,2.752652,-0.030829,-0.317684,0.029768,0.264653
363.999992,-1.548104,3.702857,2.748994,-0.016122,0.399496,0.035351,-1.952284,3.512367,2.756074,-0.024878,-0.316496,0.029649,0.262775
364.499992,-1.551160,3.711493,2.752517,-0.022019,0.398210,0.035467,-1.953616,3.512587,2.759490,-0.018981,-0.315210,0.029533,0.260904
364.999992,-1.554285,3.720129,2.756038,-0.027861,0.396828,0.035581,-1.954864,3.512803,2.762902,-0.013139,-0.313828,0.029419,0.259040
365.499992,-1.557480,3.728762,2.759557,-0.033645,0.395351,0.035692,-1.956029,3.513017,2.766308,-0.007355,-0.312351,0.029308,0.257184
